word_ind,ori_word,clip_code,eng_sent,kor_sent,sent_start,sent_end,word_loc,line_loc,whole_eng,whole_kor,word_meaning,video_name,_v_s,_v_e
21,concern,1021013,"Oh, your concern for me is touching.",이렇게 날 챙겨주다니,19135,21269,2,8,"Hello, dear friends.
And Dr. Hofstadter.
'Sup?
'Sup?
My apologies.
I would've been here sooner,
but the bus kept stopping for other people to get on it.
I saved you a dumpling.
Oh, your concern for me is touching.
It will serve you well
I'm sorry, Sheldon, I'm busy.
I'm right in the middle of my addiction study.
I've got a lab full of alcoholic monkeys,","안녕, 친구들
호프스태더 박사도
왓썹
왓썹
미안
더 일찍 올 수 있었는데
버스가 다른 사람들을 태우려고 계속 멈췄어
만두 하나 남겼어
이렇게 날 챙겨주다니
내일 치과에 데려다 줄 때도 똑같이 하면 돼
미안한데 난 바빠
중독 관련 연구를 진행 중이야
실험실이 알코올 중독 원숭이로 가득 찼어","n. 우려, 걱정",Big Bang Theory Season 5 Ep15,369281,401193
21,concern,1021015,But I'm not done. I have many additional  concerns about these questions.,아직 다 안 끝났어요 여기도 또 문제가 있는데요,19631,23072,9,3,"The correct answer is when covered by a film of liquid sufficient to reduce the coefficient of static friction
between the tire and the road to essentially zero,
Here's your learner's permit. Go away.
But I'm not done. I have many additional  concerns about these questions.
Don't make me climb over this counter. - Come on.
Next!
Aced it.","정답은 액체 막이 생겨서 타이어와 도로 사이의 정지 마찰 계수를
0으로 감소시켜야 하지만 새로운 마찰이 생기지 않도록 너무 두꺼워서도 안 되겠죠
임시 운전 면허증이요 어서 가버려요
아직 다 안 끝났어요 여기도 또 문제가 있는데요
이 책상 위에 올라가게 만들지 마요 - 자, 가자
다음!
만점이에요","n. 우려, 걱정",Big Bang Theory Season 2 Ep05,777060,809923
21,concern,1021016,I don't think this is the kind of thing  Jesus concerns himself with.,이런 일로 예수님이  고민하시지는 않을 거예요,18743,22944,11,5,"she keeps sitting in my spot.
And she touched my food.
Okay, yes, I took her clothes,  but she started it...
No, that's not fair.
Why should I have to apologize?
I don't think this is the kind of thing  Jesus concerns himself with.
No, you're right.
All right, good-bye.","계속 내 자리에 앉잖아요
그리고 내 음식 건드렸어요
페니 옷은 내가 그랬지만  페니가 먼저 시작했다고요
그건 불공평하잖아요!
내가 왜 사과해요!
이런 일로 예수님이  고민하시지는 않을 거예요
예수님이 무슨 생각하시는지  내가 어떻게 알겠어요
알겠어요, 끊어요","n. 우려, 걱정",Big Bang Theory Season 2 Ep07,1100718,1131565
21,concern,1021017,"One has to be concerned not only about what one says,",무슨 말을 하는 지만 생각하는 것이 아니라,19380,21840,4,5,"Well,I'm sorry,but you would have had to express that desire before revealing the secret,
so that I could choose whether or not I wanted to accept the covenant of secret keeping.
You can't impose a secret on an ex post facto basis.
What?
Secret keeping is a complicated endeavor.
One has to be concerned not only about what one says,
but about facial expressions, autonomic reflexes.
When I try to deceive,I myself have more nervous tics than a Lyme disease research facility.","그럴려면 비밀을 밝히기 전에  비밀을 말할 거라고 말했어야죠
그래야 비밀 보호 계약을 이행할 지 내가 결정할 수 있잖아요
일단 말하고 강요하면 안 되요
뭐라고요?
비밀을 지키는 건 아주 힘든 노력이 필요해요
무슨 말을 하는 지만 생각하는 것이 아니라
얼굴 표정이라던가  자율 신경계의 반사 작용도 고려해야죠
거짓말을 해야할 때는 <font color=#FFD700>라임병</font> 연구실에서보다 더 많이 경련이 일어나거든요","n. 우려, 걱정",Big Bang Theory Season 2 Ep01,432300,464620
21,concern,1021019,I know you're concerned about disappointing me,"니가 날 실망시킬까봐 두려워 하는거 알아,",19870,22840,3,7,"I want a cookie, Meemaw.
Sheldon, it's me.
But Meemaw just made cookies.
Listen, I don't know if I can go on the expedition.
What?
I don't think I can go to the North Pole.
Okay, Leonard,
I know you're concerned about disappointing me
but I want you to take comfort from the knowledge
that my expectations of you are very low.
Yeah, that's very comforting.","쿠키먹고싶어요 엄마
쉘든 나야
엄마가 막 쿠키를 만들었는대?
쉘든 원정대에 가는게 좋은생각인지 모르겠어
뭐?
북극에 못갈것 같아
레너드 잘 들어
니가 날 실망시킬까봐 두려워 하는거 알아,
하지만 전혀  걱정할필요 없어 왜냐하면
너에대한 나의 기대치는 굉장히 낮거든
그래, 걱정이 싹 가신다","n. 우려, 걱정",Big Bang Theory Season 2 Ep23,937510,970510
22,double,1022010,"Ooh, double sixes.","오호, 6/6이네",20880,22980,1,5,"Come on. It'll be fun. - What is it?
Do you guys remember Penny's ex-boyfriend Kurt?
Yeah, that's him.
It tur out he owes Penny a lot of money, and I'm gonna go get it from him.
Who's with me?
Ooh, double sixes.
Really? You're just gonna let me go by myself?
Oh, cool, I got a sword.
I could use some help.
Here.","가자, 재미 있을 거야 - 뭔데?
Penny 전 남친 Kurt 기억나?
맞아, 그 사람이야
Penny 한테 빚을 좀 진 모양인데 가서 좀 받아오려고
같이 갈 사람?
오호, 6/6이네
진심이야? 정말로 나 혼자 보낼거야?
와, 칼이다
도와준다면 좋을텐데
여기",v. 두 배가 되다,Big Bang Theory Season 2 Ep14,853110,886250
22,double,1022011,I say double feature.,두개 연속으로 보자,20040,21170,2,7,"Only a handful of people in all of human history
He's right.
Yeah, wow.
It is remarkable.
So, who's up for a movie?
Good idea, what do you think?
Ice Station Zebra or John Carpenter's The Thing?
I say double feature.
Dinner's ready!
What are we having?
Reconstituted Thai food.
Did you bring the dehydrated low-sodium","지금 우리가 있는곳에 와본사람은 인류 역사상 손에 꼽을정도로 적어
저말이 맞아
정말
정말 훌륭하긴해
영화볼사람?
좋은 생각이야
""제브라 작전"" ? 아니면 존 카펜터의 ""그것"" ? (둘다 북극영화)
두개 연속으로 보자
저녁시간이야
오늘 메뉴는 뭐야?
북극에서 재현된 타이 음식이야
수분뺀 저-나트륨 간장 챙겼어? - 챙겼어",v. 두 배가 되다,Big Bang Theory Season 2 Ep23,1172610,1202680
22,double,1022012,"Double Stuf? - No, regular.","더블 크림? - 아니, 일반이야",19468,21101,0,6,"and two beautiful mixed-race babies.
I didn't get a lot of that because of your accent,
but the general tone was soothing
and somehow I feel better.
I'm not going to get my pecan pie, am I?
You want some Oreos?
Double Stuf? - No, regular.
Nice. Kick a man when he's down.
I'm glad we're finally getting to do something together,
just the two of us.
Sure. One thing you really miss when you're on","세계를 여행하고 있단다
사투리 때문에  알아듣지 못 했어요
그래도 말투가 위안이 되네요
기분이 나아졌어요
피칸 파이 못 먹겠지?
오레오라도 먹을래?
더블 크림? - 아니, 일반이야
그래, 날 두 번 죽여라
드디어 뭔가 같이 하네요
둘만의 시간이 필요했어요
그래, 휴가 때는 빨래가 더욱 하고 싶더구나",v. 두 배가 되다,Big Bang Theory Season 5 Ep06,450501,482341
22,double,1022015,"Fine, we can double with you, too.",너네도 끼어줄게,19370,21804,3,5,"No, can't do it.
Sorry, Quinto, you're going back.
If you and Leonard get back together,
Sheldon and I will finally have someone
What about me and Howard?
Fine, we can double with you, too.
So insecure.
Where are you guys going to eat?
Penny?","안 되겠다
퀸토, 넌 반품이야
네가 레너드랑  다시 합치면
우리 커플이랑  더블 데이트하면 되겠다
나랑 하워드는?
너네도 끼어줄게
이렇게 불안해하다니
어디서 먹을 거야?
페니?",v. 두 배가 되다,Big Bang Theory Season 5 Ep13,1171968,1204684
22,double,1022016,And Ma and I have a primo double cemetery plot at Mt. Sinai,엄마랑 시나이산에  묘자리도 예약했지,19534,22303,7,8,"She wants to protect her financial interests.
It's completely reasonable.
Good. That's a healthy attitude.
Yeah, actually, it's good for both of us.
I have assets to protect, too.
Like what?
I've got some rare comic books.
The Vespa's almost paid off.
And Ma and I have a primo double cemetery plot at Mt. Sinai
right near the guy who played Mr. Roper on  Three's Company.
Mr. Roper's dead?!","금전적인 면도 챙겨야지
합리적이야
그럼 다행이고
나한테도 좋은 거야
나도 챙길 게 있어
뭔데?
한정판 만화책
베스파 할부도 끝나가고
엄마랑 시나이산에  묘자리도 예약했지
시트콤 Three's Company의 로퍼 역 배우 옆 자리야
로퍼가 죽었어?",v. 두 배가 되다,Big Bang Theory Season 5 Ep16,738735,768094
22,double,1022017,(quietly): I'm thinking double wedding.,더블 웨딩이 될 것 같다,15849,18550,3,9,"Excuse me, are you Rajesh?
Ah, yes.
You must be Lakshmi.
Uh, nice to meet you.
Nice to meet you, too.
Oh! These are my friends.
This is Bernadette. - Hello.
And this is Howard. - Nice to meet you.
You, too. - Please, have a seat.
(quietly): I'm thinking double wedding.
SPOCK:  Dr. Cooper.","혹시 라제쉬이신가요?
네
락슈미씨 맞죠?
만나서 반가워요
네, 반갑습니다
제 친구들이에요
이쪽은 베르나데트
여기는 하워드라고 해요
편하게 앉으세요
더블 웨딩이 될 것 같다
쿠퍼 박사",v. 두 배가 되다,Big Bang Theory Season 5 Ep20,418360,445334
22,double,1022018,Doubles. Roll again.,"더블이잖아, 다시 굴려",12846,14229,0,4,"Could you tell us?
Let's see.
Snake eyes. Sorry, bud.
Wait, hang on.
Doubles. Roll again.
Okay, get this.
It doesn't matter if he's showering her with gifts,","얘기해줄래?
어디 보자
뱀 눈이 걸렸어, 미안
잠깐
더블이잖아, 다시 굴려
자, 들어봐
선물을 갖다 바쳐도  신경 쓸 문제는 아냐",v. 두 배가 되다,Big Bang Theory Season 5 Ep04,706492,730563
23,contact,1023010,There are hundreds of Croatian women just waiting for you to contact them.,너랑 연락하려고 줄 서있는 크로아티아 여자들이 수백명이야,20002,24369,11,4,"Terrific. - It has more food, too.
Come on. Come on.

Good news. You don't have to sulk about Penny anymore.
There are hundreds of Croatian women just waiting for you to contact them.
Anything-for-a-greencard.com?
I'll lend you my user name. It's ""Wealthy Big Penis.""","대단한데 - 음식도 더 많아
빨리 가요
나 왔어
딱 맞춰 왔어, 더 이상 페니 때문에 속 썩일 필요 없게 됐어
너랑 연락하려고 줄 서있는 크로아티아 여자들이 수백명이야
영주권을위해서라면.com?
내 아이디 빌려줄게 ""거시기 큰 부자""야",v. 연락하다,Big Bang Theory Season 2 Ep04,788032,822827
23,contact,1023012,to have some sensation of human contact?,무슨일을 주로 했었는지 알아?,20730,23230,6,7,"for some stupid antidepressant commercial.
And for what?
So I'll finally get my daddy's approval?
Did you get the part?
No, they said I was too perky.
You want to talk about not getting love from a parent.
You know what I used to do when I was little
to have some sensation of human contact?
Yeah, you grabbed your penis and wouldn't let go.
Your mother told me.","멍청한 항우울증 광고 오디션을 봤어
그리고 뭔가 알아?
마지막으로 아빠의 허락을 받으려고 했거든?
합격했어?
아니, 나보고 너무 쌩쌩하대(perky)
너 부모님한테 사랑받지 못한 이야기를 하고싶은 것 같은데
내가 어렸을때 관심받고 싶어서
무슨일을 주로 했었는지 알아?
응, 너 고추 붙잡고 못가게 했지
네 어머니가 말씀하셨어",v. 연락하다,Big Bang Theory Season 2 Ep15,780100,814060
23,contact,1023013,The one that estimates the odds of making contact with extraterrestrials,행성을 거느린 항성의 비율과 생명이 탄생 가능한 행성의 개수같은,19580,22180,8,5,"Thursday night is Ladies' Night.
Which means, as the evening progresses,
we will get better looking courtesy of 99 cent margaritas and two-for-one Jell-O shots.
Come on, Howard, the odds of us picking up girls in a bar are practically zero.
Oh, really? Are you familiar with the Drake Equation?
The one that estimates the odds of making contact with extraterrestrials
by calculating the product of an increasingly restrictive series of fractional values
such as those stars with planets, and those planets likely to develop life?","목요일 밤은 'Ladies' Night' 이라고
무슨 말이냐면, 오늘 밤이 깊어갈수록
99센트짜리 마가리타와 반값의 젤로샷 덕분에 우리가 잘생겨 보일거란 뜻이지
관둬, 하워드.. 우리가 술집에서 여자를 꼬실 확률은 사실상 제로야
아, 그래? 드레이크 방정식이라고 들어는 봤냐?
행성을 거느린 항성의 비율과 생명이 탄생 가능한 행성의 개수같은
점점 더 제한적인 일련의 소수를 모두 곱해서
우리가 외계인과 조우할 가능성을 구하는 공식이지",v. 연락하다,Big Bang Theory Season 2 Ep20,88250,117320
23,contact,1023014,don't make too much eye contact.,너무 눈 많이 마주치지 말고,19275,21748,5,5,"All right, well, off the top of my head,
I think the most important thing with Penny is to go really slow.
I mean, glacial.
Guys come onto her all the time, so, you need to set yourself apart.
Be a little shy,
don't make too much eye contact.
And, you know, treat her with, like, cool detachment
and-and, you know, fear.
Fear? - Yeah, like,","좋아, 그래 지금 떠오르는 생각은
페니와 데이트 할때 가장 중요한 것은  천천히 하는 거라고 생각해
내 말은, 빙하같이 말이야
남자 들이 항상 페니한테 들이대니깐, 넌 오히려 좀 떨어져서
약간은 수줍은 듯이
너무 눈 많이 마주치지 말고
너도 알잔하 쿨한게 초연한 것 처럼 대해
그리고-그리고, 알잖아, 두려움
두려움? - 그래, 그건",v. 연락하다,Big Bang Theory Season 2 Ep22,549880,581996
23,contact,1023015,the Borg Queen in  First Contact?,the Borg Queen 역할했던 이쁜 애 알지?,19432,21349,6,4,"Right, right. (laughs)
MRS. WOLOWITZ: Make up all you want!
Your tuchis is not leaving this planet!
Hey, you know that beautiful actress who plays
the Borg Queen in  First Contact?
Yeah. - Well, I just met her gynecologist!
What are you doing here?","응응 그래 (laughs)
MRS. WOLOWITZ: 아무리 발버둥쳐봐도
니 엉덩짝은 지구를 떠날수 없어!
야 ""First Contact""에서
the Borg Queen 역할했던 이쁜 애 알지?
응 - 나 방금 걔 산부인과 주치의 만났어!
여기서 뭐해?",v. 연락하다,Big Bang Theory Season 5 Ep05,1106331,1136738
23,contact,1023016,craving human intimacy and physical contact.,인간적 친밀함과 신체 접촉을 갈망하고 있어,19552,21769,5,6,"did you fail to offer them a beverage?
'Cause I can see how that could stick in someone's craw.
Sheldon, I'm going to ask you something,
and I'd like you to keep an open mind.
Always.
At this moment, I find myself
craving human intimacy and physical contact.
You know ours is a relationship of the mind.","음료를 내오지 않은 적 있어?
그걸로 앙금이  남을 수도 있거든
쉘든, 질문할게 있어
열린 마음으로  들어주면 좋겠어
물론이지
지금 이 순간에
인간적 친밀함과 신체 접촉을 갈망하고 있어
우리는 정신적 관계를  맺고 있잖아",v. 연락하다,Big Bang Theory Season 5 Ep08,502191,534136
23,contact,1023017,I'm a fan of anything that tries to replace actual human contact.,난 인간 교류를 대체할만한 모든 것의 팬이라고,19387,22655,11,8,"Yeah, it's also a wand.
With a hologram? Nice!
Hey, do you see this?
I'm in the matrix, Leonard; I see everything.
You got to be kidding me.
You friended Stuart on Facebook?
I thought you didn't like Facebook anymore.
Don't be silly.
I'm a fan of anything that tries to replace actual human contact.
You're looking at Facebook to find out how their date went.
Really?
You think I care if a man, what,","마술봉으로 변신!
홀로그램까지? 멋지다
보고 있어?
난 매트릭스 안에서 모든 걸 보고 있지
뭐하는 거야
스튜어트랑  페북 친구 먹었네?
페이스북  싫어하는 거 아니였어?
어리석은 것
난 인간 교류를 대체할만한 모든 것의 팬이라고
데이트가 어땠는지 확인하려는 거잖아
장난해?
내가 신경 쓸 거 같아?",v. 연락하다,Big Bang Theory Season 5 Ep10,688070,719734
23,contact,1023018,leave as quickly as you can without making eye contact.,눈을 피하고  재빨리 자리를 떠,19168,22202,9,7,"the designated hitter rule, recycling or the fact
that you're Jewish.
Got it, got it.
Will you e-mail me that list?
So the thing to watch for,
if he's shouting at you, you're okay,
but if he starts to get real quiet,
leave as quickly as you can without making eye contact.
Not in a straight line-- throw some zigs and zigs in there.
You know, this isn't that pressing.","지명 타자, 재활용
그리고 네가 유대인이란 것
알겠어
이메일로 보내줄래?
주의해야 할 건
아빠가 소리를 지르면 안전한데
아무 말도 안 하면
눈을 피하고  재빨리 자리를 떠
직선으로 걷지 말고 이쪽 저쪽으로 다녀
있잖아, 별로 급하지 않으니까",v. 연락하다,Big Bang Theory Season 5 Ep16,1231795,1264507
24,appreciate,1024010,"Nevertheless, I have one now and I'd appreciate it if you would,",그건 그렇지만 오늘 데이트가 있긴 하니까,19836,23064,7,5,"No problem. I have three controllers. The more the merrier.
It's a date. I have a date coming over.
You can't blame me for not jumping to that conclusion.
Why? What's so unusual about me having a date?
Statistically speaking... - All right, all right.
Nevertheless, I have one now and I'd appreciate it if you would,
make yourself scarce.
I'm a published theoretical physicist with two doctorates

How much scarcer could I be?","괜찮아, 패드 3개 있어 많을수록 재밌으니까
데이트야 오늘 데이트 여기서 하기로 했어
그런 결론을 내지 못했다고 내 탓 하면 안 돼
왜? 내가 데이트 하는 게 뭐가 그리 이상해?
통계적으로.. - 알았어
그건 그렇지만 오늘 데이트가 있긴 하니까
오늘은 자리를 비켜주면 정말 좋겠어
난 2개의 박사 학위를 가진 이론 물리학자이면서
일반적인 시험으로는 측정 불가능한 IQ를 가졌다고
얼마나 내가 모자라겠어? <font color=#6AC793>(scarce - 모자라다는 뜻이 있음)",v. 감상하다,Big Bang Theory Season 2 Ep02,474304,507629
24,appreciate,1024011,"It's... Oh, for God's sakes, gimme. - Thank you-- I really appreciate.","아뇨, 어디냐면.. 줘봐요 - 정말 고마워요",20898,23947,11,7,"I bought the game, and I've been exploring the island of Tortage,
but I don't know how to get past the Guard Captain.
Do you have the Enchanted Sword? - No, I have a bronze dagger.
You can't slay the Guard with a bronze dagger.
My Lord, it's like the car key in your apartment door all over again.
All right, how do I get the sword? - Have you been to the Temple of Mitra?
Is that the place on the hill with the weird priest in front of it?
It's... Oh, for God's sakes, gimme. - Thank you-- I really appreciate.
You're gonna have to learn to do these things for yourself.
Don't patronize me-- just get the sword!
What the frack?","게임을 사서 토르티지 섬을 돌아다녔는데
경비 대장을 어떻게 넘겨야 할지 모르겠어요
마법검은 가지고 있어요? - 아뇨, 지금 청동 단검인데요
청동 단검으로는 경비 대장 못 깨요
지금 이건 대문에 열쇠 넣는 거랑 다를 게 없잖아요
알겠어요, 그 칼은 어떻게 구해요? - 미트라 사원에는 갔어요?
언덕 위에 이상한 사제들이 있던 곳이요?
아뇨, 어디냐면.. 줘봐요 - 정말 고마워요
이런 건 혼자서도 할 줄 알아야 해요
잘난 척하지 말고 칼이나 찾아봐요
도대체 뭔 일이래?",v. 감상하다,Big Bang Theory Season 2 Ep03,421529,454733
24,appreciate,1024012,"Sheldon, this was big of you.  Thank you. I really appreciate it.",정말 마음이 넓네요  사과는 잘 받을게요,18687,21648,11,5,"I am very, very sorry  for what I have done.
Here's your laundry.
I rescind your strikes
Can I sit wherever I want?
Never mind, never mind.  That's not important.
Sheldon, this was big of you.  Thank you. I really appreciate it.
Thank you.
Good night, Sheldon.
Penny?
Yes?
Well played.","내가 한 일에 대해서 정말 정말 미안해요
여기 페니 옷이요
페니의 스트라이크는 무효예요  그러니 이제 추방된 것도 아니에요
아무 데나 앉아도 돼요?
됐어요, 중요한 건 아니니까요
정말 마음이 넓네요  사과는 잘 받을게요
고마워요
잘 가요
페니?
네?
잘했어요",v. 감상하다,Big Bang Theory Season 2 Ep07,1151064,1182233
24,appreciate,1024013,"Then, I think you'll appreciate what I got you.",제 선물도 페니 마음에 쏙 들 거예요,20408,23128,4,4,"Here. Open it.
A gift cerficate for motorcycle lessons.
Very thoughtful. - Yeah, and I checked.
Not letting the bike fall on you while standing still is lesson one.
Then, I think you'll appreciate what I got you.
""101 Totally Cool Science Experiments for Kids.""","이거 열어봐요
오토바이 교습 수강증이네요
생각도 깊으셔라 - 꼼꼼히 살펴봤어요
첫 시간에는 오토바이가 자기한테 넘어지지 않게 하는 걸 배운대요
제 선물도 페니 마음에 쏙 들 거예요
""어린이를 위한 멋진 101가지 과학 실험세트""군요",v. 감상하다,Big Bang Theory Season 2 Ep11,1145345,1178721
24,appreciate,1024014,"Uh, hey, guys, guys, you will really appreciate this.",얘들아 얘들이 니네들 안웃고는 못베길걸.,18770,21570,7,5,"Alicia, what do you want as your default setting for dvds
5.1 dolby or dts?
Whatever you think is best, cutie.
Well, dts has more low end, so...
Okay.
Uh, hey, guys, guys, you will really appreciate this.
I read the best science joke on the internet.
Alicia, you won't get it, but it's right up their alley.
Anyway, so,
This physicist goes into an ice cream parlor
every week and orders an ice","앨리샤 디비디 기본설정을 뭐로 해드릴까요?
5.1 돌비 아니면 DTS?
아무거나 좋은걸로 해주세요 귀염둥이씨~
음, DTS는 좀 더 저음질이고..
오케.
얘들아 얘들이 니네들 안웃고는 못베길걸.
인터넷에서 엄청 웃긴 과학농담을 읽었거든
앨리샤는 이해 못할거에요 이런 얘기는 얘네들이 전문이거든요
어쨌거나
한 물리학자가 아이스크림집에 가서
매주마다",v. 감상하다,Big Bang Theory Season 2 Ep19,655930,686920
24,appreciate,1024015,"Penny, just because people appreciate comic books doesn't make them weirdos.","페니, 만화책을 좋아한다고 해서 다 오덕은 아냐",17010,20310,4,6,"I think we're fine, Stuart.
Okay. Well, let me know if you need anything.
Thks.
Oh, he seems like a nice guy.
You mean for someone who's into comic books?
No. No-no-no. I just meant for... yeah.
Penny, just because people appreciate comic books doesn't make them weirdos.
Stuart's a terrific artist.
He went to the Rhode Island School of Design.
Okay, what about the guy over there in the superhero T-shirt tucked into his sweatpants?","우리가 알아서 찾을께, 스튜어트
알았어, 그럼 뭐 필요한 거 있으면 불러요
고마워요
좋은 사람 같네
만화책에 열중하는 사람 치고는 말이지?
아냐, 아냐 내 말은 그냥.. 맞아
페니, 만화책을 좋아한다고 해서 다 오덕은 아냐
스튜어트는 훌륭한 예술가라고
로드아일랜드 디자인 스쿨까지 나왔어
좋아, 그럼 저기 츄리닝 바지에다 슈퍼히어로 티셔츠 넣어입은 남자는 어때?",v. 감상하다,Big Bang Theory Season 2 Ep20,376970,406680
24,appreciate,1024016,that Amy would appreciate more,시어스 백화점에서 봤던 가습기가 제일 낫다,19269,20684,3,3,"and nothing to be happy about for the next 20 years,
sure, that'll be completely different.
I don't think there's anything in this jewelry store
that Amy would appreciate more
Oh, my God, now I know what I sound like to you","적어도 20년 동안 고생할 텐데
완전히 다르겠지
여기는 에이미가 좋아할 물건이 하나도 없어
시어스 백화점에서 봤던 가습기가 제일 낫다
내가 멍청한 소리를 할 때  이런 기분이 들겠군",v. 감상하다,Big Bang Theory Season 5 Ep12,775201,803392
24,appreciate,1024017,"Now, as a human, I appreciate Beethoven.",나는 인간으로  베토벤을 즐겨 듣지,19134,21635,5,7,"No, the best organism for human beings to merge with
That way, you'd be human, fungus, and algae.
Triple threat.
Like three-bean salad.
Give me one circumstance in which that would be useful.
All right, picture this:
a beautiful outdoor concert.
Now, as a human, I appreciate Beethoven.
As a fungus, I have a terrific view,
growing out of a towering maple tree.
And no thank you, expensive concessions.","정답은 지의류야
그러면 인간이면서 동시에 균류와 조류겠지
3배로 위협적이야
쓰리 빈 샐러드처럼
어떤 상황에서 유리한데?
상상해봐
야외 콘서트에서
나는 인간으로  베토벤을 즐겨 듣지
단풍 나무에서 자라는 균류로
전망 좋은 곳을 차지하고
비싼 돈도 낼 필요 없어",v. 감상하다,Big Bang Theory Season 5 Ep22,81180,110705
24,appreciate,1024018,It's appreciated. And if you ever manage,고마워,19251,20917,1,4,"Well, you skip over any attempt to repair
your emotional connection and you win back her affection
Well, that approach has Sheldon Cooper written all over it.
Glad I could help.
It's appreciated. And if you ever manage
to find a woman again, I'll be glad to return the favor.
And now, all the rings are","감정적인 부분을 배제하고
투자를 해서  기분을 풀어주는 거지
완전 내 스타일이네
도움이 됐다니 뿌듯하다
고마워
너도 여자가 생기는  날이 온다면 꼭 보답할게
이제 모든 링이 연결되었다",v. 감상하다,Big Bang Theory Season 5 Ep12,558672,589649
24,appreciate,1024019,"(chimes) Thank you, it's nice to be appreciated.",칭찬해주셔서 감사합니다,19737,24990,7,6,"(chimes) So, Siri, what's happening?
(chimes) I am well.
(chimes) What are you doing right now?
(chimes) What am I doing?
I'm talking with you.
(chimes) You have a beautiful voice.
(chimes) Thank you, it's nice to be appreciated.
I bet it is.
(chimes) Why don't women like me?","시리, 잘 지내?
잘 지내고 있습니다
뭐하고 있어?
뭐하고 있냐고요?
당신과 얘기하고 있어요
목소리가 정말 좋다
칭찬해주셔서 감사합니다
그렇겠지
여자들은 왜 나를 싫어할까?",v. 감상하다,Big Bang Theory Season 5 Ep14,586408,618087
16,issue,1016019,That's more of a dental issue.,그것은 치과 문제에 더 가까워요.,19930,21390,5,7,"who was biologically younger  than you are, and he's 58.
MySpace guy.
So what is going on?
Uh... It's this cloud  service configuration,
I've been stuck on it for over a week.  - Wow.
I'm a good programmer. I mean,  it's the only thing I am good at.
I mean, last year, I threw a  Frisbee and it chipped my tooth.
That's more of a dental issue.
Yup, OK, I...
The point is, I learned Ruby on  Rails over a weekend when I was 17.
I should be able to learn cloud, I have to.","생물학적으로 너보다 어린 나이에 58살이야
마이 스페이스 친구.
그래서 무슨 일이 일어나고 있는 거지?
어...이건 클라우드 서비스 구성입니다.
일주일 넘게 매달려 있었어요
저는 훌륭한 프로그래머입니다. 내 말은, 그게 내가 잘하는 유일한 것이라는 거야.
작년에 프리스비를 던졌더니 이가 부러졌어요
그것은 치과 문제에 더 가까워요.
그래, 알았어, 난...
중요한 건, 제가 17살 때 주말에 루비 onRails를 배웠어요.
클라우드를 배울 수 있어야 합니다.",v. 발행하다,Silicon Valley Season 1 Ep06,16800,46900
17,cause,1017016,"Peter, I know you don't want to cause","피터, 네가 원하지 않는 건 알아",19690,23504,7,4,"A high number of these breadings  have sesame seeds on them.
Billions of breadings.
Sesame seeds.
They only grow in certain microclimates.
Peter, I know you don't want to cause
a hundred and seventy  three people in North...
Cicadas.","많은 수의 이들 빵에는 참깨가 있습니다.
수십 억개의 탈옥 사건이 있었어요
참깨
그들은 특정한 초소형에서만 자란다.
피터, 네가 원하지 않는 건 알아
170명의 북부인들은...
매미들.","n. 명분, 목적; 원인, 이유",Silicon Valley Season 1 Ep03,624590,656560
18,remind,1018018,"Well, um, just to remind you,  you are not the co-founder.","다시 한번 말씀 드리지만, 당신은 공동 창업자가 아닙니다.",19940,24860,4,8,"What is that atrocity?
What are we, an Irish pornography company?
I thought we were gonna  replace the name ""Pied Piper.""
I thought it was a Place Holder.
""PlaceHolder"" would honestly be  a better name than Pied Piper.
Richard, I've actually been holding  off telling people I'm the co-founder
of ""Pied Piper"" because frankly,
it's a little embarrassing.
Well, um, just to remind you,  you are not the co-founder.
So please don't tell anyone.
Richard, take Aviato. That's not a  name I found, it's a name that found me
on a vision quest.
Something that you should do.","저 잔혹함은 무엇일까요?
우리가 아일랜드 포르노 회사라고?
난 우리가 \""피리 부는 사나이\""라는 이름을 대신할 거라고 생각했어요.
장소 홀더인 줄 알았는데
\""PlaceHolder\""는 솔직히 PiedPiper보다 더 좋은 이름일 것이다.
리처드, 난 사실 사람들에게 내가 공동 창업자라고 말하는 걸 미뤄 왔어요
'피리 부는 사나이'의 노래를 부른 건 솔직히
조금 부끄러운 일이지요.
다시 한번 말씀 드리지만, 당신은 공동 창업자가 아닙니다.
그러니 아무에게도 말하지 마세요.
리처드, 아비아토를 맡아요 내가 찾은 이름이 아니라 날 찾은 이름이야
환상 탐색을 하고 있어요
네가 해야 할 일이야",v. 상기시켜주다,Silicon Valley Season 1 Ep03,143030,178509
