index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
3473,hi,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3474,powered,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3475,driven,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3476,career,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3477,type,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3478,what,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3479,she,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3480,did,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3481,she's,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3482,waitress,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3483,but,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3484,are,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3485,you,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3486,guys,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3487,like,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3488,categorically,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3489,not,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3490,now,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3491,she'll,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3492,know,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3493,you're,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3494,not,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3495,child,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3496,right,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3497,now,49,220 oh yeah we don't speak like this hi powered driven career type what she did she's a waitress but are you guys like categorically not now she'll know you're not a child right now,FR102,810430,824618,oh yeah we don't speak like this hi powered driven career type what she did she's waitress but are you guys like categorically not now she'll know you're not child right now,./friends,F
3498,twitter,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3499,have,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3500,me,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3501,this,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3502,while,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3503,now,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3504,although,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3505,i,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3506,did,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3507,have,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3508,imaginary,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3509,friend,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3510,to,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3511,my,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3512,parents,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3513,actually,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3514,preferred,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3515,life,50,Twitter have me this a while now although I did have an imaginary friend to my parents actually preferred the life,FR102,824620,840548,twitter have me this while now although i did have imaginary friend to my parents actually preferred life,./friends,F
3516,helen,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3517,was,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3518,human,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3519,and,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3520,i'm,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3521,just,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3522,playing,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3523,w,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3524,little,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3525,help,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3526,oh,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3527,ok,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3528,sure,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3529,thanks,51,Helen was a human and i'm just playing w a little help oh ok sure thanks,FR102,840550,856618,helen was human and i'm just playing w little help oh ok sure thanks,./friends,F
3530,anyway,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3531,i'll,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3532,see,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3533,you,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3534,at,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3535,you,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3536,nervous,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3537,about,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3538,barry,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3539,tomorrow,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3540,hmmm,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3541,little,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3542,improvement,52,Anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,FR102,856620,877188,anyway i'll see you at you nervous about barry tomorrow hmmm little improvement,./friends,F
3543,law,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3544,school,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3545,so,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3546,you,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3547,guys,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3548,know,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3549,if,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3550,someone,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3551,has,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3552,recently,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3553,been,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3554,dumped,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3555,well,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3556,you,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3557,may,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3558,wanna,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3559,steer,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3560,clear,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3561,of,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3562,word,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3563,dumped,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3564,on,53,Law school so you guys know if someone has recently been dumped well you may wanna steer clear of the word dumped on,FR102,877190,900898,law school so you guys know if someone has recently been dumped well you may wanna steer clear of word dumped on,./friends,F
3565,chances,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3566,are,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3567,he's,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3568,gonna,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3569,be,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3570,this,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3571,broken,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3572,shell,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3573,of,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3574,man,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3575,also,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3576,year,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3577,to,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3578,try,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3579,not,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3580,to,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3581,look,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3582,too,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3583,terrific,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3584,i,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3585,know,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3586,it'll,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3587,be,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3588,hard,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3589,for,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3590,you,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3591,i,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3592,can,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3593,go,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3594,we'll,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3595,go,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3596,down,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3597,there,54,Chances are he's gonna be this broken shell of a man also year to try not to look too terrific I know it'll be hard for you I can go we'll go down there,FR102,900900,915898,chances are he's gonna be this broken shell of man also year to try not to look too terrific i know it'll be hard for you i can go we'll go down there,./friends,F
3598,ughmarina,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3599,not,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3600,give,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3601,barry,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3602,back,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3603,his,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3604,ring,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
3605,and,55,Ughmarina not give barry back his ring and you can go with carol and susan to the l beatty why you moved out I got carol tomorrow is when it get so complicated got me,FR102,915900,933168,ughmarina not give barry back his ring and you can go with carol and susan to l beatty why you moved out i got carol tomorrow is when get so complicated got me,./friends,F
