userID,한식,중식,일식,양식
3902,5,5,2,2
3903,5,5,1,1
3904,3,4,1,2
3905,5,1,1,5
3906,3,3,2,5
3907,5,3,5,1
3908,2,2,5,5
3909,5,1,1,1
3910,2,4,1,5
3911,3,4,1,3
3912,5,1,1,4
3913,4,4,4,1
3914,5,2,2,2
3915,4,4,2,1
3916,3,2,1,4
3917,3,5,1,5
3918,1,5,1,2
3919,3,3,5,4
3920,5,5,5,4
3921,4,4,1,5
3922,4,4,2,5
3923,5,5,1,2
3924,5,1,4,5
3925,2,5,4,1
3926,2,4,1,1
3927,1,1,1,5
3928,5,4,3,5
3929,4,1,2,3
3930,5,2,3,1
3931,2,1,1,4
3932,2,3,4,5
3933,5,5,2,4
3934,3,4,3,3
3935,2,1,4,5
3936,2,3,4,1
3937,3,4,1,1
3938,1,5,1,2
3939,4,4,3,5
3940,4,4,4,5
3941,5,3,5,1
3942,2,4,3,4
3943,5,2,3,1
3944,4,2,1,2
3945,4,5,1,3
3946,3,2,5,4
3947,1,2,5,5
3948,5,3,1,5
3949,5,2,5,2
3950,5,2,1,1
3951,1,5,3,2
3952,1,3,2,2
3953,2,2,5,1
3954,3,5,4,5
3955,4,4,3,4
3956,4,1,4,4
3957,3,5,3,3
3958,5,4,1,1
3959,1,5,1,1
3960,2,5,1,2
3961,1,4,2,2
3962,3,2,5,2
3963,4,2,4,1
3964,3,4,3,2
3965,5,2,4,1
3966,4,4,1,1
3967,4,2,3,3
3968,3,3,1,1
3969,1,4,1,5
3970,2,5,3,4
3971,2,5,1,5
3972,4,2,3,4
3973,1,3,5,5
3974,4,2,5,2
3975,5,3,3,5
3976,4,2,1,5
3977,2,5,1,1
3978,3,2,1,4
3979,2,4,3,1
3980,2,5,4,1
3981,1,2,1,3
3982,2,4,4,5
3983,1,4,1,4
3984,5,5,4,5
3985,1,4,3,3
3986,2,5,5,4
3987,3,3,3,5
3988,4,4,3,4
3989,3,1,3,5
3990,3,4,2,3
3991,2,1,4,2
3992,5,4,4,2
3993,5,4,2,2
3994,4,4,3,2
3995,1,4,4,1
3996,2,2,5,4
3997,4,4,1,2
3998,1,3,5,1
3999,4,4,1,4
4000,4,1,5,3
4001,3,2,5,4
4002,5,1,1,2
4003,2,5,2,2
4004,4,2,5,2
4005,3,3,3,4
4006,1,5,3,5
4007,1,3,4,1
4008,5,4,5,2
4009,4,3,2,4
4010,1,1,5,4
4011,2,3,1,2
4012,4,4,4,4
4013,5,5,3,4
4014,5,3,3,3
4015,4,5,2,2
4016,2,3,2,5
4017,1,2,3,5
4018,3,3,2,1
4019,3,2,3,2
4020,3,2,5,5
4021,2,3,3,3
4022,1,4,5,1
4023,4,5,3,4
4024,5,3,4,1
4025,4,3,3,1
4026,4,5,5,1
4027,3,4,2,4
4028,1,1,2,2
4029,3,3,3,2
4030,5,3,5,1
4031,5,3,1,3
4032,4,5,1,1
4033,4,4,4,3
4034,5,2,1,3
4035,4,3,4,4
4036,2,4,2,1
4037,3,4,1,3
4038,4,3,2,2
4039,5,3,4,2
4040,2,2,5,2
4041,5,1,5,2
4042,3,2,1,5
4043,2,1,1,4
4044,1,5,5,2
4045,1,3,5,2
4046,5,1,2,5
4047,5,5,1,1
4048,3,1,2,3
4049,3,3,4,1
4050,4,3,5,1
4051,5,5,5,2
4052,4,5,1,3
4053,5,1,5,2
4054,5,5,2,1
4055,3,3,5,3
4056,3,3,1,3
4057,3,1,1,2
4058,1,1,2,5
4059,2,2,3,5
4060,1,3,5,3
4061,3,5,3,5
4062,1,5,1,3
4063,4,1,5,3
4064,1,5,4,1
4065,3,2,3,3
4066,2,2,4,3
4067,5,4,4,3
4068,2,4,1,1
4069,1,2,4,1
4070,1,2,2,2
4071,5,5,1,4
4072,5,4,4,3
4073,3,1,2,1
4074,2,3,2,4
4075,3,3,2,3
4076,1,2,1,3
4077,3,1,2,3
4078,3,5,1,5
4079,4,4,5,5
4080,3,2,3,1
4081,4,2,4,3
4082,5,3,4,2
4083,4,1,2,3
4084,3,3,5,4
4085,3,1,4,2
4086,5,1,4,4
4087,4,5,3,2
4088,5,4,3,5
4089,3,2,1,5
4090,3,1,3,2
4091,2,3,1,1
4092,2,3,4,1
4093,1,1,5,4
4094,5,3,4,4
4095,3,2,3,1
4096,5,2,2,3
4097,3,1,5,3
4098,3,4,1,1
4099,5,2,5,5
4100,4,4,3,5
4101,2,4,3,4
4102,5,4,5,3
4103,2,5,3,4
4104,4,1,2,2
4105,5,4,4,1
4106,2,1,2,1
4107,3,5,3,3
4108,2,4,3,3
4109,1,4,1,2
4110,2,5,2,5
4111,4,5,5,3
4112,2,3,5,5
4113,5,1,3,4
4114,2,5,5,1
4115,3,5,1,2
4116,3,1,1,3
4117,2,5,1,2
4118,5,3,1,2
4119,2,2,4,2
4120,2,3,3,3
4121,3,4,2,5
4122,1,1,4,1
4123,1,5,3,1
4124,4,1,3,4
4125,5,2,3,5
4126,2,5,2,3
4127,1,1,4,4
4128,5,4,2,3
4129,1,3,5,4
4130,2,4,2,4
4131,1,1,2,2
4132,3,3,4,3
4133,5,1,5,1
4134,1,1,3,1
4135,3,2,5,4
4136,4,3,4,3
4137,5,4,2,4
4138,4,2,1,2
4139,2,4,5,4
4140,4,5,1,1
4141,4,2,3,4
4142,5,1,1,2
4143,2,5,2,1
4144,5,3,1,5
4145,3,4,1,4
4146,1,3,1,5
4147,4,2,5,5
4148,1,2,4,3
4149,5,5,1,4
4150,5,1,4,1
4151,2,4,2,1
4152,1,3,3,1
4153,2,4,1,1
4154,4,4,3,2
4155,4,1,5,2
4156,3,5,4,4
4157,2,1,2,5
4158,4,2,5,5
4159,3,4,1,5
4160,4,1,1,5
4161,1,5,2,1
4162,5,4,2,5
4163,1,5,3,5
4164,5,3,2,1
4165,2,2,1,2
4166,2,1,4,5
4167,3,5,1,3
4168,5,3,2,4
4169,4,1,3,2
4170,1,4,4,1
4171,2,4,5,1
4172,1,1,4,4
4173,5,2,1,2
4174,4,3,2,3
4175,5,3,3,5
4176,4,4,1,3
4177,5,3,2,2
4178,4,4,5,4
4179,3,3,4,1
4180,2,1,3,5
4181,2,1,1,5
4182,5,4,1,5
4183,2,3,2,3
4184,4,4,1,5
4185,5,4,3,3
4186,4,5,4,4
4187,2,1,3,1
4188,3,4,2,3
4189,1,5,3,4
4190,3,2,2,5
4191,2,3,5,1
4192,3,2,4,5
4193,5,2,5,2
4194,2,4,1,2
4195,5,2,1,3
4196,4,3,1,4
4197,2,1,3,2
4198,4,1,3,4
4199,5,3,3,2
4200,1,3,3,2
4201,3,5,1,4
4202,3,5,4,2
4203,4,5,5,1
4204,2,2,2,2
4205,5,1,2,5
4206,5,3,2,3
4207,3,1,3,1
4208,5,5,2,2
4209,3,5,4,1
4210,2,3,5,3
4211,5,4,2,4
4212,4,4,2,5
4213,2,3,4,4
4214,3,2,5,5
4215,3,3,1,5
4216,3,2,4,3
4217,3,5,5,5
4218,3,4,4,3
4219,4,5,2,5
4220,3,4,2,3
4221,4,5,3,1
4222,5,1,4,1
4223,5,4,2,2
4224,5,5,5,3
4225,3,2,4,1
4226,4,3,4,1
4227,1,4,3,1
4228,2,5,3,1
4229,3,4,5,5
4230,1,5,1,1
4231,2,3,4,3
4232,3,3,2,5
4233,3,3,4,2
4234,1,4,5,4
4235,2,1,5,5
4236,2,1,5,2
4237,5,2,3,3
4238,4,1,3,2
4239,3,1,4,5
4240,4,1,2,4
4241,5,1,5,3
4242,5,1,1,5
4243,2,5,2,5
4244,5,4,2,4
4245,2,2,1,4
4246,5,4,1,2
4247,2,2,5,2
4248,5,1,1,3
4249,4,5,3,4
4250,5,5,4,3
4251,5,2,5,5
4252,2,5,4,2
4253,5,2,5,5
4254,4,2,4,5
4255,1,5,1,5
4256,5,5,1,1
4257,2,3,3,2
4258,5,1,2,4
4259,3,1,2,3
4260,5,1,1,2
4261,2,4,2,4
4262,3,2,1,2
4263,4,5,1,5
4264,4,1,5,1
4265,2,4,4,4
4266,1,2,2,3
4267,3,5,4,3
4268,2,2,5,1
4269,1,4,5,5
4270,4,2,3,2
4271,5,1,3,3
4272,4,2,2,4
4273,5,5,2,3
4274,4,1,5,5
4275,5,2,2,4
4276,2,5,2,1
4277,3,4,4,3
4278,1,2,1,3
4279,2,1,4,1
4280,5,4,1,1
4281,2,3,1,3
4282,5,1,3,3
4283,1,4,1,2
4284,5,4,3,5
4285,1,1,3,3
4286,4,1,3,5
4287,1,4,3,1
4288,2,4,2,5
4289,2,2,2,1
4290,2,4,3,4
4291,4,4,4,2
4292,3,2,2,3
4293,4,2,3,4
4294,5,1,2,3
4295,5,4,3,3
4296,2,1,5,3
4297,4,1,2,5
4298,5,5,5,5
4299,4,4,4,5
4300,3,3,2,2
4301,3,1,4,5
4302,5,3,4,4
4303,1,1,3,4
4304,2,5,4,5
4305,1,2,3,2
4306,3,3,4,4
4307,1,3,1,5
4308,2,5,1,3
4309,4,3,3,2
4310,3,5,2,4
4311,4,2,5,2
4312,5,2,3,4
4313,4,3,4,2
4314,1,1,2,5
4315,5,4,1,1
4316,1,1,1,5
4317,2,4,5,2
4318,4,3,3,2
4319,1,1,5,5
4320,4,2,5,3
4321,1,2,4,2
4322,1,5,4,1
4323,2,3,5,3
4324,4,2,1,4
4325,2,4,5,4
4326,4,4,4,5
4327,1,2,1,4
4328,4,4,3,5
4329,4,3,5,3
4330,4,3,2,5
4331,2,2,3,3
4332,2,2,4,1
4333,4,3,4,5
4334,5,5,2,5
4335,1,4,2,2
4336,1,1,1,3
4337,4,3,1,5
4338,4,5,3,5
4339,3,5,1,4
4340,1,5,1,4
4341,3,3,2,5
4342,4,2,5,4
4343,5,5,5,5
4344,1,2,2,5
4345,5,2,5,2
4346,1,3,2,3
4347,3,4,5,4
4348,3,2,3,5
4349,4,1,4,5
4350,3,1,2,3
4351,3,3,1,4
4352,5,3,5,4
4353,2,2,1,1
4354,1,5,3,1
4355,5,5,3,4
4356,4,4,4,3
4357,1,1,1,1
4358,3,1,4,4
4359,2,5,5,5
4360,4,4,3,2
4361,4,3,3,2
4362,2,2,4,1
4363,4,3,1,2
4364,1,2,1,1
4365,2,1,4,5
4366,5,2,2,3
4367,3,3,1,2
4368,5,5,1,1
4369,5,2,3,4
4370,5,4,3,5
4371,4,5,3,2
4372,1,4,1,1
4373,1,3,1,2
4374,1,4,1,2
4375,5,2,5,3
4376,4,4,3,5
4377,2,2,1,5
4378,5,2,4,3
4379,4,2,1,1
4380,4,1,1,5
4381,4,2,2,5
4382,2,1,2,2
4383,1,1,4,5
4384,3,2,5,4
4385,2,2,1,1
4386,3,1,4,2
4387,2,4,4,2
4388,2,2,2,3
4389,3,3,4,1
4390,5,1,5,4
4391,5,2,3,5
4392,5,2,1,1
4393,5,3,1,2
4394,3,4,4,1
4395,1,3,4,2
4396,1,1,1,2
4397,3,5,5,4
4398,1,5,5,3
4399,4,1,1,3
4400,5,3,4,1
4401,4,5,4,2
4402,3,3,1,3
4403,5,5,1,2
4404,3,4,4,5
4405,4,1,2,4
4406,5,1,3,3
4407,1,4,2,5
4408,2,3,4,3
4409,4,1,2,1
4410,2,2,4,2
4411,4,3,5,1
4412,5,4,5,4
4413,2,3,3,2
4414,4,2,1,3
4415,5,1,2,3
4416,5,3,4,4
4417,2,5,3,1
4418,5,3,2,5
4419,3,3,3,4
4420,2,5,4,5
4421,2,4,3,1
4422,5,4,4,5
4423,5,2,4,2
4424,4,4,1,5
4425,3,4,5,5
4426,5,3,2,4
4427,2,2,4,3
4428,1,1,1,5
4429,3,4,5,5
4430,2,3,4,1
4431,5,3,3,2
4432,2,1,5,2
4433,2,5,2,5
4434,5,2,5,1
4435,4,5,4,5
4436,4,2,2,4
4437,1,4,3,2
4438,3,2,5,4
4439,2,2,4,3
4440,4,2,2,3
4441,3,3,5,5
4442,4,4,3,1
4443,3,5,3,1
4444,3,4,3,3
4445,3,2,4,5
4446,2,5,3,5
4447,3,3,2,5
4448,2,5,3,4
4449,4,5,1,3
4450,2,2,4,5
4451,4,5,1,1
4452,3,3,5,2
4453,5,5,3,3
4454,2,2,1,5
4455,1,3,5,5
4456,5,5,5,3
4457,1,4,5,4
4458,4,3,5,4
4459,2,2,4,4
4460,3,4,4,5
4461,4,3,2,1
4462,5,2,1,5
4463,2,2,4,1
4464,5,2,1,4
4465,3,3,4,1
4466,2,5,1,1
4467,4,3,4,1
4468,2,3,4,1
4469,1,3,3,1
4470,1,4,5,4
4471,3,1,3,1
4472,4,3,4,3
4473,1,1,2,5
4474,4,5,5,5
4475,4,3,4,5
4476,2,2,2,3
4477,2,4,5,4
4478,5,2,2,5
4479,4,2,3,3
4480,3,2,4,4
4481,3,1,5,5
4482,5,5,4,2
4483,1,2,5,1
4484,2,3,3,5
4485,4,5,4,4
4486,4,3,2,5
4487,5,2,5,3
4488,3,3,4,3
4489,4,5,4,5
4490,4,2,3,2
4491,5,5,2,3
4492,3,2,4,4
4493,1,5,2,4
4494,2,4,1,1
4495,2,1,2,3
4496,2,5,2,4
4497,2,2,3,2
4498,4,3,2,4
4499,2,2,4,1
4500,2,1,3,5
4501,3,3,2,1
4502,5,5,1,2
4503,3,3,2,4
4504,1,3,1,3
4505,2,3,2,4
4506,3,5,4,1
4507,5,4,2,3
4508,4,4,5,2
4509,3,1,5,3
4510,4,3,2,5
4511,3,3,1,3
4512,2,4,4,3
4513,1,3,2,4
4514,4,4,1,3
4515,2,1,5,3
4516,1,4,2,4
4517,5,1,4,2
4518,2,1,1,4
4519,2,3,1,4
4520,1,2,5,4
4521,5,4,1,2
4522,3,1,5,2
4523,3,3,4,3
4524,5,5,2,5
4525,1,5,1,4
4526,3,2,3,4
4527,2,2,4,2
4528,3,3,5,3
4529,3,2,5,5
4530,3,4,4,3
4531,2,1,3,3
4532,5,5,3,2
4533,3,2,2,3
4534,3,5,1,1
4535,1,3,4,4
4536,5,2,2,4
4537,5,3,5,2
4538,2,2,3,1
4539,3,5,1,5
4540,2,4,3,2
4541,4,4,5,4
4542,2,1,1,1
4543,5,2,2,2
4544,2,4,3,2
4545,4,2,3,3
4546,5,3,4,3
4547,2,4,1,4
4548,2,4,5,2
4549,3,4,5,1
4550,5,3,5,3
4551,5,5,4,5
4552,4,4,1,2
4553,5,1,5,3
4554,3,1,5,1
4555,5,2,5,4
4556,4,3,5,1
4557,4,3,2,5
4558,1,5,1,1
4559,2,2,5,5
4560,3,4,1,4
4561,4,2,1,4
4562,1,1,4,2
4563,2,1,3,1
4564,1,1,5,1
4565,5,4,5,1
4566,4,3,3,2
4567,2,4,4,2
4568,4,3,5,2
4569,5,2,3,4
4570,4,5,1,2
4571,1,4,2,3
4572,4,1,3,4
4573,1,2,4,1
4574,5,4,1,1
4575,5,5,3,5
4576,2,3,1,4
4577,5,2,3,5
4578,1,5,3,2
4579,1,1,5,1
4580,1,2,5,1
4581,1,5,5,4
4582,1,3,3,5
4583,3,4,3,1
4584,4,4,2,1
4585,3,4,3,3
4586,4,3,3,2
4587,3,1,4,5
4588,5,3,3,2
4589,1,3,1,2
4590,4,3,5,1
4591,2,1,1,5
4592,2,2,5,5
4593,5,3,2,2
4594,5,4,1,3
4595,1,5,5,3
4596,3,2,1,5
4597,5,4,1,1
4598,2,4,5,1
4599,5,5,1,5
4600,3,4,3,4
4601,2,4,1,2
4602,2,1,3,3
4603,4,2,5,2
4604,2,1,5,5
4605,2,1,4,5
4606,1,2,1,5
4607,5,1,2,3
4608,5,1,4,3
4609,3,5,4,3
4610,1,2,3,2
4611,4,4,3,5
4612,1,1,1,4
4613,3,2,3,4
4614,3,1,2,3
4615,5,2,2,5
4616,1,1,1,3
4617,2,3,5,4
4618,2,2,2,5
4619,5,3,2,4
4620,2,2,1,1
4621,2,5,5,3
4622,1,3,3,1
4623,1,2,1,3
4624,5,4,4,4
4625,5,3,4,5
4626,5,3,2,5
4627,3,2,4,3
4628,2,3,3,4
4629,4,4,1,3
4630,3,3,5,4
4631,5,1,3,3
4632,4,2,4,4
4633,3,3,3,5
4634,3,1,2,5
4635,5,1,3,3
4636,2,1,3,3
4637,5,1,4,4
4638,1,3,1,4
4639,2,4,1,3
4640,1,2,4,4
4641,1,3,3,5
4642,5,2,5,5
4643,2,2,3,5
4644,4,3,5,2
4645,3,4,3,3
4646,1,5,3,2
4647,1,5,5,4
4648,1,2,3,5
4649,1,2,2,1
4650,4,2,1,4
4651,3,5,2,1
4652,5,3,3,4
4653,5,2,1,2
4654,1,4,1,1
4655,2,5,1,5
4656,5,5,5,2
4657,3,4,2,4
4658,5,5,4,1
4659,4,1,3,3
4660,1,1,1,2
4661,5,3,3,1
4662,4,4,2,3
4663,1,1,5,4
4664,4,2,5,2
4665,1,3,5,3
4666,5,2,2,2
4667,4,3,5,3
4668,4,4,4,1
4669,3,4,1,3
4670,3,1,1,2
4671,5,4,2,5
4672,1,1,1,1
4673,5,4,1,1
4674,3,5,5,1
4675,4,1,2,4
4676,2,1,3,1
4677,1,4,4,3
4678,3,5,3,4
4679,5,3,5,1
4680,4,1,1,5
4681,4,3,4,5
4682,3,4,5,4
4683,5,3,5,3
4684,1,5,2,4
4685,4,4,3,2
4686,4,2,4,3
4687,5,5,2,4
4688,3,1,5,2
4689,3,4,2,3
4690,2,4,2,5
4691,4,2,1,1
4692,3,5,4,3
4693,3,1,4,4
4694,4,4,5,2
4695,2,5,3,4
4696,1,1,1,3
4697,3,2,3,1
4698,1,4,5,2
4699,2,2,5,5
4700,1,5,5,3
4701,4,5,5,4
4702,3,5,5,5
4703,1,1,1,4
4704,1,1,1,5
4705,4,4,4,5
4706,5,4,5,2
4707,4,4,1,5
4708,4,3,1,3
4709,1,2,3,5
4710,1,2,5,4
4711,2,5,3,5
4712,4,5,1,2
4713,2,3,5,1
4714,3,4,4,5
4715,3,5,5,3
4716,1,3,3,2
4717,5,3,1,1
4718,5,4,4,4
4719,1,4,4,2
4720,3,2,4,1
4721,3,1,2,5
4722,4,4,4,3
4723,2,3,3,3
4724,3,4,1,5
4725,2,5,4,4
4726,2,3,3,5
4727,4,4,5,2
4728,5,1,2,4
4729,5,4,5,3
4730,1,3,3,4
4731,1,2,4,2
4732,5,5,3,1
4733,5,4,2,2
4734,5,2,1,3
4735,1,1,3,2
4736,2,2,5,1
4737,1,2,2,5
4738,1,2,3,4
4739,3,4,3,4
4740,4,2,5,1
4741,5,3,3,3
4742,5,4,2,5
4743,5,2,5,3
4744,3,3,5,1
4745,5,4,2,4
4746,2,2,5,2
4747,2,5,1,3
4748,5,2,1,3
4749,1,5,1,3
4750,2,1,5,5
4751,4,5,5,1
4752,2,4,4,3
4753,4,1,5,4
4754,2,3,1,3
4755,5,3,1,1
4756,4,2,3,1
4757,2,3,3,3
4758,4,5,1,3
4759,1,5,4,1
4760,3,4,5,3
4761,4,5,5,2
4762,3,5,5,4
4763,3,5,1,5
4764,4,1,4,4
4765,2,1,3,5
4766,3,4,1,1
4767,3,4,4,1
4768,5,2,3,2
4769,2,4,3,2
4770,4,1,3,1
4771,4,3,4,2
4772,5,5,2,5
4773,2,1,4,4
4774,3,4,2,3
4775,3,5,1,5
4776,2,5,1,4
4777,2,2,5,3
4778,2,4,5,4
4779,3,1,3,1
4780,1,3,1,3
4781,5,3,5,3
4782,3,3,4,4
4783,2,5,2,2
4784,3,4,4,1
4785,3,3,1,1
4786,2,4,4,2
4787,4,1,5,2
4788,2,3,4,5
4789,3,4,4,2
4790,4,1,5,5
4791,3,3,2,1
4792,4,2,2,3
4793,3,1,2,3
4794,1,2,2,3
4795,3,1,5,4
4796,4,1,3,2
4797,2,2,3,2
4798,2,1,4,3
4799,4,3,1,4
4800,2,5,2,5
4801,5,4,2,2
4802,2,2,5,1
4803,1,2,3,1
4804,1,4,1,2
4805,5,2,1,2
4806,2,3,3,2
4807,3,2,3,5
4808,2,4,3,2
4809,3,5,5,3
4810,2,1,4,1
4811,3,4,4,2
4812,3,3,3,5
4813,5,4,4,5
4814,5,1,5,4
4815,2,4,2,2
4816,5,5,2,2
4817,4,4,5,2
4818,2,5,1,2
4819,1,1,3,2
4820,4,1,3,5
4821,1,2,5,4
4822,1,3,3,5
4823,2,3,1,5
4824,1,4,1,5
4825,4,1,4,3
4826,4,3,2,5
4827,5,5,3,5
4828,4,5,2,2
4829,3,2,4,1
4830,3,3,4,1
4831,5,4,3,5
4832,4,2,4,2
4833,1,1,5,5
4834,3,4,1,2
4835,5,1,5,1
4836,2,3,2,3
4837,3,5,4,2
4838,2,2,4,3
4839,1,5,2,3
4840,4,3,5,4
4841,1,4,1,2
4842,3,1,4,2
4843,5,4,5,3
4844,3,4,1,5
4845,2,4,4,2
4846,1,5,2,2
4847,4,3,5,5
4848,4,4,2,4
4849,4,2,5,1
4850,4,5,3,5
4851,3,3,4,3
4852,3,5,1,3
4853,5,5,4,2
4854,1,2,3,4
4855,5,3,2,3
4856,4,3,1,5
4857,2,3,3,1
4858,3,3,4,3
4859,2,1,4,5
4860,5,3,4,1
4861,3,5,3,1
4862,1,4,2,5
4863,3,1,1,5
4864,3,2,1,5
4865,1,3,4,2
4866,2,3,2,4
4867,5,5,1,4
4868,3,2,2,5
4869,1,1,2,1
4870,1,2,2,2
4871,3,2,1,2
4872,3,5,1,4
4873,5,2,3,4
4874,1,1,4,2
4875,3,5,2,5
4876,1,5,4,3
4877,1,2,4,1
4878,4,2,1,3
4879,3,1,3,1
4880,5,4,2,3
4881,5,5,2,1
4882,3,2,2,2
4883,2,3,1,4
4884,3,2,1,4
4885,2,2,3,4
4886,4,5,5,2
4887,1,3,1,2
4888,1,2,3,5
4889,5,1,4,1
4890,1,5,4,4
4891,1,1,1,3
4892,3,4,3,3
4893,2,5,1,3
4894,1,4,3,4
4895,1,1,1,1
4896,3,2,3,4
4897,2,4,1,3
4898,1,5,3,5
4899,2,3,3,5
4900,3,4,3,1
4901,5,5,4,1
4902,4,2,3,5
4903,2,4,5,1
4904,4,5,4,1
4905,2,1,3,2
4906,1,4,3,4
4907,2,5,2,1
4908,3,3,3,4
4909,4,3,3,1
4910,2,5,1,5
4911,3,4,5,3
4912,2,3,3,1
4913,3,5,2,5
4914,1,2,3,4
4915,3,2,5,3
4916,2,5,5,5
4917,1,1,2,2
4918,2,2,4,5
4919,4,1,3,1
4920,1,5,1,5
4921,5,4,4,2
4922,2,4,4,1
4923,1,4,2,1
4924,1,1,1,1
4925,1,5,2,3
4926,2,2,4,3
4927,5,5,3,1
4928,1,2,1,2
4929,3,2,1,4
4930,1,2,2,3
4931,5,1,5,2
4932,3,5,2,4
4933,2,5,4,5
4934,2,5,4,1
4935,3,4,1,1
4936,3,4,5,3
4937,2,4,4,5
4938,5,1,2,3
4939,1,4,4,3
4940,3,1,4,1
4941,4,3,1,2
4942,1,2,5,3
4943,1,3,5,4
4944,2,2,4,1
4945,3,5,4,4
4946,3,3,4,5
4947,5,2,3,3
4948,1,3,5,4
4949,3,4,4,1
4950,5,3,4,1
4951,4,4,4,1
4952,1,3,2,5
4953,1,2,3,1
4954,3,1,1,4
4955,5,5,4,3
4956,2,5,3,4
4957,2,1,5,4
4958,3,5,5,1
4959,5,3,3,3
4960,1,1,4,4
4961,3,4,5,4
4962,3,3,2,4
4963,3,3,3,4
4964,2,5,4,1
4965,1,3,3,2
4966,3,4,2,3
4967,4,2,2,1
4968,3,2,5,4
4969,4,4,5,5
4970,3,4,4,5
4971,4,1,4,1
4972,5,1,4,3
4973,4,3,3,1
4974,4,3,2,1
4975,1,1,5,2
4976,5,1,5,4
4977,3,2,1,3
4978,4,5,1,5
4979,5,4,1,3
4980,5,4,2,1
4981,1,4,5,4
4982,1,4,4,4
4983,5,3,3,5
4984,5,2,3,4
4985,1,2,1,4
4986,3,3,2,2
4987,3,2,2,4
4988,2,5,1,4
4989,5,1,4,3
4990,1,4,3,4
4991,2,4,1,3
4992,1,1,1,2
4993,2,5,1,5
4994,2,2,3,1
4995,2,2,1,1
4996,3,1,5,5
4997,2,5,5,3
4998,2,3,3,3
4999,3,2,2,2
5000,3,3,2,3
5001,4,4,5,5
5002,1,5,4,3
5003,2,1,1,4
5004,2,4,4,5
5005,4,2,1,1
5006,5,5,5,5
5007,5,5,4,2
5008,3,3,5,2
5009,5,3,2,1
5010,1,2,4,5
5011,4,3,5,4
5012,5,5,2,5
5013,3,5,2,2
5014,5,4,2,1
5015,4,3,5,3
5016,1,1,1,1
5017,1,2,3,5
5018,4,4,4,3
5019,4,5,4,3
5020,1,4,3,5
5021,4,3,2,4
5022,4,2,3,4
5023,2,1,1,1
5024,1,2,4,4
5025,4,1,1,4
5026,2,2,4,1
5027,1,3,3,1
5028,2,3,3,5
5029,5,5,4,2
5030,3,5,2,4
5031,2,2,2,4
5032,5,2,3,1
5033,2,2,4,2
5034,4,5,4,3
5035,1,3,4,2
5036,5,2,3,3
5037,1,5,4,3
5038,2,2,2,4
5039,2,4,1,1
5040,4,3,5,5
5041,1,1,1,5
5042,2,5,3,5
5043,3,3,5,3
5044,1,4,5,2
5045,1,1,3,4
5046,3,4,3,2
5047,3,3,5,3
5048,5,1,4,4
5049,1,2,2,2
5050,2,4,3,1
5051,5,2,4,3
5052,5,2,2,4
5053,2,3,5,3
5054,5,1,3,2
5055,2,5,1,1
5056,2,3,4,5
5057,1,4,4,4
5058,5,5,4,4
5059,4,1,4,2
5060,3,5,3,3
5061,5,2,4,1
5062,2,1,3,4
5063,2,4,1,5
5064,5,5,3,3
5065,3,3,5,1
5066,2,4,5,2
5067,5,3,3,2
5068,4,4,2,2
5069,5,4,4,3
5070,2,1,4,1
5071,5,4,4,1
5072,3,4,3,2
5073,5,5,2,5
5074,3,3,4,1
5075,5,1,3,5
5076,2,4,1,5
5077,2,5,5,3
5078,5,5,4,1
5079,1,3,3,4
5080,1,4,3,5
5081,5,5,5,2
5082,2,2,3,3
5083,1,3,5,3
5084,1,3,4,1
5085,2,2,1,3
5086,4,3,5,1
5087,1,4,4,1
5088,3,4,3,5
5089,2,5,2,5
5090,3,2,2,2
5091,4,2,4,4
5092,5,5,1,1
5093,1,2,4,1
5094,2,2,2,5
5095,5,4,3,1
5096,1,4,4,4
5097,4,3,5,2
5098,3,1,2,2
5099,3,1,1,4
5100,3,5,2,4
5101,5,5,5,4
5102,5,3,2,5
5103,5,2,5,5
5104,2,1,5,1
5105,1,3,4,3
5106,1,2,1,3
5107,4,2,5,3
5108,4,1,2,2
5109,1,2,2,4
5110,3,3,3,3
5111,2,3,2,5
5112,5,5,3,3
5113,3,5,4,4
5114,3,5,5,2
5115,3,3,3,1
5116,5,4,3,3
5117,3,4,3,1
5118,5,2,3,2
5119,2,3,4,2
5120,3,2,5,2
5121,3,4,5,4
5122,4,3,2,1
5123,4,3,1,4
5124,4,4,5,4
5125,2,3,5,3
5126,2,2,3,4
5127,3,5,2,1
5128,4,1,4,5
5129,4,4,3,5
5130,1,5,3,1
5131,2,4,5,3
5132,2,3,5,2
5133,1,4,3,1
5134,3,5,5,5
5135,2,3,1,4
5136,3,5,3,3
5137,2,1,2,2
5138,3,4,2,3
5139,3,3,3,5
5140,1,5,2,1
5141,1,2,2,5
5142,3,5,3,5
5143,4,5,1,2
5144,5,5,1,5
5145,5,1,2,3
5146,2,2,1,5
5147,4,1,2,1
5148,2,2,5,4
5149,4,1,3,4
5150,5,4,4,3
5151,2,3,4,4
5152,4,4,3,1
5153,3,4,1,4
5154,5,2,3,4
5155,4,2,5,4
5156,2,3,5,5
5157,2,4,5,1
5158,4,3,2,4
5159,3,2,2,4
5160,1,2,1,4
5161,3,5,1,3
5162,2,3,5,5
5163,5,3,5,3
5164,2,3,3,1
5165,3,2,4,2
5166,4,3,2,4
5167,4,1,4,3
5168,3,4,1,4
5169,2,2,5,4
5170,3,5,5,3
5171,2,5,4,3
5172,3,2,4,2
